"","NT","NT","NT","T","T","T","T","T","T","T","T","T","T"
"ELF5",2.25268430342132,0,0.947963321017715,0,0.90994945363696,0.601468825874421,0,0,0.676919606485062,0.72242930858556,0,0,2.25268430342132
"ELFN1",0,441.760436252096,47.8721477113946,3.48143185672483,0,350.054856658913,11.2563182252077,2.05924404793845,32.2665012424546,136.539139322671,7.79436872541067,9.69990249737688,0
"ELFN1-AS1",0,1.44839487295769,1.89592664203543,0,0,2.40587530349768,0,0,0.451279737656708,0,0,0,0
"ELFN2",0,0,2.84388996305315,0,0,3.60881295524652,0,0,0,13.7261568631256,0,1.38570035676813,0
"ELK1",21.4005008825025,76.7649282667577,1.89592664203543,0,79.1656024664155,185.252398369322,214.339059538331,12.3554642876307,15.3435110803281,0.72242930858556,1.03924916338809,19.3998049947538,21.4005008825025
"ELK3",1.12634215171066,4.34518461887307,84.3687355705767,87.0357964181207,15.0141659850098,1.20293765174884,7.03519889075483,483.922351265536,205.332280633802,46.2354757494759,5.19624581694044,76.2135196222469,1.12634215171066
"ELK4",3368.88937576658,961.734195643907,39.3404778222352,483.919028084751,225.667464501966,879.347423428403,12.6633580033587,127.673130972184,337.782883636046,270.188561411,355.423213878726,789.849203357832,3368.88937576658
"ELL",22.5268430342132,65.1777692830961,45.9762210693592,55.7029097075973,144.681963128277,159.990707682596,13.601384522126,4.11848809587691,17.3742698997833,27.4523137262513,29.0989765748665,38.7996099895075,22.5268430342132
"ELL2",2605.22939690676,47.7970308076038,70.1492857553109,2127.15486445887,86.9001728223297,2410.0855852788,175.410959009487,189.450452410338,225.865508697182,413.951993819526,762.289261345163,299.311277061915,2605.22939690676
"ELL3",12.3897636688173,0,0.473981660508858,0,17.7440143459207,0,0,0,7.67175554016404,8.66915170302672,3.63737207185831,4.15710107030438,12.3897636688173
"ELMO1",104.749820109091,679.297195417157,0.947963321017715,560.510528932698,170.61552255693,689.884743277961,1459.56926320194,72.0735416778459,37.2305783566784,336.652057800871,233.311437180626,130.255833536204,104.749820109091
"ELMO1-AS1",1.12634215171066,2.89678974591538,0,0,0,15.0367206468605,0.469013259383656,0,0,0,0,2.77140071353625,1.12634215171066
"ELMO2",19.1478165790812,0,164.945617857082,0,159.696129113286,35.4866607265908,60.0336972011079,4.11848809587691,58.2150861577153,2.16728792575668,6.75511956202258,31.8711082056669,19.1478165790812
"ELMO3",1.12634215171066,0,63.9875241686958,24.3700229970738,7.27959562909568,0.601468825874421,0.469013259383656,16.4739523835076,118.912210872543,22.3953085661524,8.31399330710471,5.5428014270725,1.12634215171066
"ELMOD2",123.897636688173,7.24197436478846,42.6583494457972,358.587481242657,0,0.601468825874421,23.9196762285664,2.05924404793845,0.225639868828354,819.957265244611,551.321681177381,63.7422164113338,123.897636688173
"ELMOD3",5.6317107585533,5.79357949183077,8.53166988915944,48.7400459941476,0.90994945363696,46.9145684182048,125.226540255436,0,58.666365895372,286.804435508467,3.11774749016427,47.1138121301163,5.6317107585533
"ELN",51.8117389786904,97.0424564881653,1632.86682045301,163.627297266067,30.9382814236566,544.930756242225,533.268075919216,1556.78850024147,350.86999602809,5.77943446868448,40.5307173721355,141.341436390349,51.8117389786904
"ELOF1",2.25268430342132,0,75.3630840209084,20.888591140349,117.838454245986,0.601468825874421,65.6618563137118,127.673130972184,173.517059129004,101.140103201978,142.896759965862,23.5569060650581,2.25268430342132
"ELOVL1",1.12634215171066,1.44839487295769,9.95361487068601,6.96286371344966,141.952114767366,123.902578130131,605.965131123683,504.514791744921,34.7485397995665,2.88971723434224,73.2670660188602,26.3283067785944,1.12634215171066
"ELOVL2",45.0536860684264,137.597512930981,0,0,28.2084330627458,230.964029135778,33.2999414162395,4182.324661363,47.835652191611,1.44485861717112,96.6501721950923,60.9708156977975,45.0536860684264
"ELOVL3",0,0,0,0,6.8246209022772,0,0,2.05924404793845,1.35383921297012,0,0,0,0
"ELOVL4",0,0,0,0,0,0,0.469013259383656,0,1.57947908179848,0,15.5887374508213,1.38570035676813,0
"ELOVL5",879.673220486026,3939.63405444492,105.223928632966,0,3.18482308772936,391.556205644248,16.8844773378116,18.5331964314461,226.993708041324,236.234383907478,77.4240626724126,263.283067785944,879.673220486026
"ELOVL6",11.2634215171066,13.0355538566192,30.3348262725669,515.251914795275,20.4738627068316,45.711630766456,166.968720340581,6.17773214381536,136.286480772326,429.123009299823,7.27474414371662,218.940656369364,11.2634215171066
"ELOVL7",10.1370793653959,1.44839487295769,0,20.888591140349,0.45497472681848,1.20293765174884,0.938026518767311,191.509696458276,0.902559475313416,3.6121465429278,0.519624581694044,4.15710107030438,10.1370793653959
"ELP2",40.5483174615838,0,561.194286042488,0,1072.37543111116,1619.75554807982,473.703391977492,0,173.517059129004,98.9728152762218,2259.3276812057,278.525771710393,40.5483174615838
"ELP3",32.6639223996091,414.2409336659,45.5022394088503,87.0357964181207,34.5780792382045,55.3351319804467,504.18925383743,364.486196485106,124.327567724423,18.060732714639,100.287544266951,84.5277217628557,32.6639223996091
"ELP4",3.37902645513198,31.8646872050692,18.9592664203543,13.9257274268993,40.9477254136632,103.4526380504,11.7253314845914,30.8886607190768,35.4254594060516,1.44485861717112,21.8242324311499,15.2427039244494,3.37902645513198
"ELP5",245.542589072924,8.69036923774615,27.0169546490049,38.2957504239731,5.45969672182176,1.20293765174884,261.240385476696,242.990797656737,0.225639868828354,152.432584111553,179.270480684445,16.6284042812175,245.542589072924
"ELP6",63.075160495797,0,34.6006612171466,0,0.90994945363696,25.2616906867257,264.992491551765,6.17773214381536,27.7537038658875,0,23.383106176232,9.69990249737688,63.075160495797
"EMB",1.12634215171066,72.4197436478846,23.6990830254429,0,7.73457035591416,0,1.87605303753462,41.1848809587691,14.666591473843,0,0,30.4854078488988,1.12634215171066
"EMBP1",0,0,0,31.3328867105235,13.6492418045544,0,0,0,2.9333182947686,0,0,15.2427039244494,0
"EMC1",616.109156985731,4.34518461887307,132.71486494248,250.663093684188,222.937616141055,739.806655825538,538.89623503182,94.7252262051688,6.31791632719391,13.7261568631256,596.529019784763,166.284042812175,616.109156985731
"EMC10",163.319611998046,10.1387641107038,372.075603499453,302.88457153506,5.91467144864024,27.0660971643489,168.375760118732,22.651684527323,181.865734275653,88.1363756474384,11.951365378963,188.455248520465,163.319611998046
"EMC2",114.886899474487,0,137.454681547569,45.2586141374228,194.729183078309,0,152.429309299688,32.9479047670152,12.4101927855595,118.478406608032,559.116049902792,60.9708156977975,114.886899474487
"EMC3",4.50536860684264,2.89678974591538,220.401472136619,0,2.72984836091088,280.885941683355,1.40703977815097,14.4147083355692,48.7382116669245,15.8934447888823,33.2559732284188,36.0282092759713,4.50536860684264
"EMC4",86.7283456817208,4.34518461887307,2997.46002105802,0,207.468475429227,458.319245316309,34.7069811943905,137.969351211876,3.15895816359696,143.041003099941,230.713314272156,42.9567110598119,86.7283456817208
"EMC6",1.12634215171066,0,33.6526978961289,13.9257274268993,3.63979781454784,0.601468825874421,25.7957292661011,12.3554642876307,104.696899136356,59.9616326126015,193.819968971879,6.92850178384063,1.12634215171066
"EMC7",65.3278447992183,72.4197436478846,81.0508639470147,0,238.406756852883,279.081535205731,0.469013259383656,8.23697619175381,148.245393820229,37.5663240464491,745.14165014926,23.5569060650581,65.3278447992183
"EMC8",5.6317107585533,5.79357949183077,1.89592664203543,20.888591140349,135.582468591907,1.80440647762326,37.0520474913088,30.8886607190768,10.1537940972759,0.72242930858556,50.9232090060164,15.2427039244494,5.6317107585533
"EMC9",0,7.24197436478846,10.9015781917037,0,82.8054002809633,0,110.218115955159,2.05924404793845,77.1688351392971,121.368123842374,56.1194548229568,6.92850178384063,0
"EMCN",114.886899474487,2.89678974591538,98.5881853858424,45.2586141374228,21.3838121604686,39.6969425077118,4.69013259383656,0,199.465644044265,18.7831620232246,0,16.6284042812175,114.886899474487
"EMD",90.1073721368528,0,493.414908589721,0,250.236099750164,4.21028178112095,1300.10475501149,22.651684527323,56.8612469447452,128.59241692823,299.823383637464,13.8570035676813,90.1073721368528
"EME1",9.01073721368528,0,0,17.4071592836241,15.0141659850098,0.601468825874421,0,70.0142976299074,0,0,0.519624581694044,0,9.01073721368528
"EME2",9.01073721368528,5.79357949183077,36.0226061986732,320.291730818684,103.734237714613,279.081535205731,74.1040949826176,380.960148868614,0.902559475313416,180.60732714639,4.6766212352464,95.6133246170007,9.01073721368528
"EMG1",94.6127407436955,178.152569373796,9.95361487068601,17.4071592836241,172.890396191022,82.4012291447956,10.3182917064404,49.4218571505229,9.70251435961922,2.16728792575668,9.87286705218684,22.17120570829,94.6127407436955
"EMID1",5.6317107585533,0,3.79185328407086,0,1.81989890727392,6.61615708461863,1.40703977815097,0,22.1127071451787,0,0,16.6284042812175,5.6317107585533
"EMILIN1",5.6317107585533,169.46220013605,430.375347742043,27.8514548537986,7.27959562909568,465.536871226802,2368.04794662808,80.3105178695997,952.877166062139,83.801799795925,28.5793519931724,36.0282092759713,5.6317107585533
"EMILIN2",76.5912663163249,1.44839487295769,229.881105346796,3.48143185672483,126.027999328719,4.21028178112095,64.2548165355608,10.2962202396923,87.5482691054013,9.39158101161228,17.6672357775975,30.4854078488988,76.5912663163249
"EMILIN3",0,0,23.225101364934,0,1.81989890727392,7.21762591049305,0,76.1920297737228,0.225639868828354,5.05700516009892,20.7849832677618,0,0
"EML1",182.467428577127,321.543661796608,41.2364044642706,3.48143185672483,118.748403699623,6.01468825874421,12.194344743975,1422.93763712547,47.6100123227827,40.4560412807914,1.03924916338809,2.77140071353625,182.467428577127
"EML2",10.1370793653959,50.6938205535192,112.807635201108,17.4071592836241,41.4027001404817,16.2396582986094,9.38026518767311,63.836565486092,0.902559475313416,2.16728792575668,9.87286705218684,36.0282092759713,10.1370793653959
"EML2-AS1",0,0,0,0,1.36492418045544,0.601468825874421,0,0,0.225639868828354,0,0,0,0
"EML3",57.4434497372437,149.184671914642,77.2590106629438,90.5172282748456,128.302872962811,321.785821842815,742.91700286371,228.576089321168,528.448572796005,176.995180603462,322.686865232002,20.7855053515219,57.4434497372437
"EML4",1302.05152737752,160.771830898304,428.005439439499,1187.16826314317,17.7440143459207,89.0173862294143,1301.98080804903,199.74667265003,158.850467655161,268.021273485243,1150.44882387061,537.651738426033,1302.05152737752
"EML5",0,0,81.0508639470147,0,11.8293428972805,0,7.97322540952214,0,36.1023790125366,158.934447888823,0,0,0
"EML6",22.5268430342132,17.3807384754923,11.3755598522126,128.812978698819,4.09477254136632,174.425959503582,60.5027104604916,0,8.57431501547745,7.2242930858556,191.741470645102,85.9134221196238,22.5268430342132
"EMP1",239.910878314371,78.2133231397153,11.3755598522126,0,102.824288260976,437.869305236578,68.0069226106301,210.042892889722,361.475069863023,20.9504499489813,7.27474414371662,62.3565160545657,239.910878314371
"EMP2",79.9702927714569,33.3130820780269,111.85967188009,640.583461637369,5.45969672182176,401.179706858239,119.598381142832,869.000988230027,224.060389746556,1871.0919092366,32.7363486467248,62.3565160545657,79.9702927714569
"EMP3",19.1478165790812,57.9357949183077,219.453508815601,10.4442955701745,101.459364080521,31.8778477713443,6.09717237198752,22.651684527323,293.33182947686,13.7261568631256,18.7064849409856,13.8570035676813,19.1478165790812
"EMSY",60.8224761923757,68.0745590290115,21.3291747228986,128.812978698819,1.36492418045544,27.0660971643489,17.8225038565789,0,22.7896267516638,28.8971723434224,15.5887374508213,101.156126044073,60.8224761923757
"EMX1",0,0,0,3.48143185672483,0,0,0,0,0,0,4.6766212352464,0,0
"EMX2",0,1.44839487295769,0.947963321017715,3.48143185672483,22.2937616141055,0,2.81407955630193,0,0.451279737656708,0,0.519624581694044,11.085602854145,0
"EMX2OS",9.01073721368528,13.0355538566192,13.271486494248,0,22.2937616141055,1.20293765174884,7.50421215013849,0,4.28715750773873,0.72242930858556,0,55.428014270725,9.01073721368528
"EN2",0,0,0,0,1.36492418045544,0,0,0,0,1.44485861717112,0,1.38570035676813,0
"ENAH",1015.96062084302,430.173277268434,369.705695196909,198.441615833315,780.736631220511,1.20293765174884,319.867042899653,24.7109285752614,1454.24895459874,62.1289205383582,12.9906145423511,572.294247345236,1015.96062084302
"ENAM",0,0,17.5373214388277,17.4071592836241,0.45497472681848,0,3.28309281568559,0,1.57947908179848,0,23.383106176232,1.38570035676813,0
"ENC1",193.730850094234,46.3486359346461,289.128812910403,330.736026388859,42.3126495941186,292.915318200843,461.040033974133,78.2512738216612,76.2662756639836,18.060732714639,437.004273204691,167.669743168943,193.730850094234
"ENDOD1",162.193269846335,2.89678974591538,201.916187376773,3.48143185672483,11.374368170462,1.20293765174884,28.1407955630193,20.5924404793845,131.54804352693,23.8401671833235,28.0597274114784,45.7281117733482,162.193269846335
"ENDOG",1.12634215171066,0,30.3348262725669,0,0.90994945363696,0,0.938026518767311,0,0.676919606485062,5.05700516009892,0.519624581694044,0,1.12634215171066
"ENDOU",1.12634215171066,2.89678974591538,0.473981660508858,0,0,0,0,0,0,0,0,1.38570035676813,1.12634215171066
"ENDOV",5.6317107585533,1.44839487295769,69.6753040948021,41.777182280698,73.2509310177753,6.61615708461863,2.34506629691828,181.213476218584,104.696899136356,93.9158101161229,15.5887374508213,44.34241141658,5.6317107585533
"ENG",376.198278671361,10.1387641107038,737.515463751783,0,22.748736340924,47.5160372440792,355.981063872195,251.227773848491,943.851571309005,222.508227044353,7.27474414371662,116.398829968523,376.198278671361
"ENGASE",0,141.942697549854,38.3925145012175,452.586141374228,124.208100421445,0,27.202769044252,4.11848809587691,287.690832756151,206.61478225547,569.508541536673,357.510692046176,0
"ENHO",0,0,96.692258743807,6.96286371344966,4.09477254136632,0,0,0,0,7.2242930858556,0,1.38570035676813,0
"ENKD1",0,0,104.749946972458,62.6657734210469,8.18954508273264,0,28.1407955630193,59.7180773902151,0.451279737656708,124.257841076716,7.79436872541067,1.38570035676813,0
"ENKUR",0,0,0,0,1.81989890727392,0,0.469013259383656,0,2.03075881945519,0,0,1.38570035676813,0
"ENO1",3254.0024762921,6859.59811832763,972.610367364176,327.254594532134,2059.67058830726,576.207135187695,1695.9519459313,1398.22670855021,18.502469243925,697.144282785066,2703.60669855411,250.811764575031,3254.0024762921
"ENO2",0,1.44839487295769,236.042866933411,0,177.895118186026,16.2396582986094,18.2915171159626,10.2962202396923,132.450603002244,0.72242930858556,75.8651889273305,106.698927471146,0
"ENO3",121.644952384751,160.771830898304,25.5950096674783,69.6286371344966,0.45497472681848,6.61615708461863,33.7689546756232,61.7773214381536,19.1793888504101,79.4672239444116,204.212460605759,22.17120570829,121.644952384751
"ENO4",0,0,0.473981660508858,0,0.90994945363696,0,0,2.05924404793845,2.03075881945519,0,0,0,0
"ENOPH1",2.25268430342132,4.34518461887307,27.0169546490049,34.8143185672483,180.624966546936,3.0073441293721,0.938026518767311,6.17773214381536,219.547592369988,57.7943446868448,1.55887374508213,16.6284042812175,2.25268430342132
"ENOSF1",4.50536860684264,5.79357949183077,122.287268411285,6.96286371344966,364.889730908421,549.742506849221,695.077650406578,107.0806904928,293.557469345689,5.77943446868448,53.5213319144866,173.212544596016,4.50536860684264
"ENOX1",1.12634215171066,0,27.0169546490049,0,0.45497472681848,0,0.938026518767311,0,0,4.33457585151336,0,8.31420214060875,1.12634215171066
"ENOX2",147.550821874096,24.6227128402808,91.9524421387184,0,21.3838121604686,0,68.9449491293974,8.23697619175381,3.83587777008202,33.2317481949358,96.6501721950923,4.15710107030438,147.550821874096
"ENPEP",501.222257511244,10.1387641107038,62.0915975266604,156.664433552617,0,943.704587796966,24.8577027473337,74.1327857257843,398.028728613216,135.0942807055,35.8540961368891,22.17120570829,501.222257511244
"ENPP1",18.0214744273706,114.423194963658,0.473981660508858,6.96286371344966,48.2273210427589,235.775779742773,1.87605303753462,650.721119148551,21.4357875386936,193.61105470093,127.827647096735,90.0705231899282,18.0214744273706
